Crop_Year,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Season_Autumn,Season_Kharif,Season_Rabi,Season_Summer,Season_Whole Year,Season_Winter,State_Andhra Pradesh,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chhattisgarh,State_Delhi,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jammu and Kashmir,State_Jharkhand,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Punjab,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal,Yield
-0.882735264943811,-0.03083058198126476,0.12418371185281028,-1.290692547549851,-0.18572736360366426,-0.09719523308023789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.086923077
-0.882735264943811,-0.48705285270024934,-0.48500675519879183,1.828958762661079,-0.5000714852322596,-0.46801404505238337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5375
-0.882735264943811,-0.006875995746326772,-0.1910706498102564,-1.4293931023660509,-0.16922228734526257,-0.07772487448742929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7856
-0.882735264943811,-0.6210802989830815,-0.5682125187045337,1.3711554233902663,-0.592418445431078,-0.5769519500869966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9575
-0.882735264943811,2.5493144398509053,1.1223815837274047,-0.4750914528295196,1.592032015139607,1.9999542774069037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.296
-0.882735264943811,-0.6135660498182982,-0.5628261200979872,-0.4750914528295196,-0.5872410128395482,-0.5708443461251025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.348888889
-0.882735264943811,-0.549512131860319,-0.5287072102975998,-0.4750914528295196,-0.5431068837764507,-0.5187811320213576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.362166667
-0.882735264943811,-0.5084093445034714,-0.4995624592554247,0.38600237806049875,-0.514786434694004,-0.48537266480122443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.456153846
-0.882735264943811,-0.6292596292074807,-0.5711315405717843,0.38600237806049875,-0.5980541290439078,-0.583600133902661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.623333333
-0.882735264943811,-0.41381614888406454,-0.38041756514837755,0.11461467608271265,-0.4496102762785814,-0.40848703542377723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.133333333
-0.7300667108817329,1.335728195472111,1.3057692083168086,-0.8591651852046331,0.8839188370149735,0.8138501589856755,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.819545455
-0.7300667108817329,-0.4827745534863458,-0.4881364437532428,1.961515183569304,-0.4875445093743445,-0.47947370569517134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.495
-0.7300667108817329,0.42411986706231397,0.10117557531764329,-0.3807070979027557,0.19640961582004093,0.16551195490571055,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.597837838
-0.7300667108817329,0.11962942264587861,0.3320935450674037,-0.3807070979027557,-0.03322846643312756,-0.051042437743188965,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.198
-0.7300667108817329,-0.03240188460164387,0.17006509761982894,-0.3807070979027557,-0.1478861789458255,-0.1591674971935879,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.952368421
-0.7300667108817329,-0.24921442067350913,-0.35939939523403097,-0.41338866124304785,-0.31140006223832084,-0.31336513435653623,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343125
-0.7300667108817329,-0.6294735441681758,-0.5712815837518767,-1.0289785883207914,-0.5981807395299878,-0.5838064077942311,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52
-0.7300667108817329,1.1573697906073948,0.053708884839750205,-0.9402154622885578,0.7494059720041698,0.6870011995270966,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0375
-0.7300667108817329,-0.5684649973779116,-0.5123631127812808,-1.2476836101940265,-0.5521698188496383,-0.5404169713149414,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746875
-0.7300667108817329,0.528798180737768,0.3928883135829925,-0.6534020624141536,0.27535503971338054,0.23995944269122654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1625
-0.7300667108817329,0.6253010535517445,0.17460731388989648,-0.5319573730416279,0.34813477730874137,0.30859253576301904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44
-0.7300667108817329,-0.2718304826589336,-0.36901579904903886,-0.3788769303556992,-0.32845645661025313,-0.3294497362124331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.367727273
-0.7300667108817329,2.418826313826848,2.9296607814654827,-0.42005570016446736,1.7007608080911998,1.5841523458046973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0068
-0.7300667108817329,-0.4062396699125336,-0.3114128581826867,-0.42005570016446736,-0.4298240645733808,-0.42504189828477584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84826087
-0.7300667108817329,-0.5945704013085665,-0.5295225964682025,-0.42005570016446736,-0.5718577762388074,-0.558983202199105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.007826087
-0.7300667108817329,2.767744950898211,1.2820381364593787,-0.7102679826262619,1.9639053768247727,1.8323041841314578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34125
-0.7300667108817329,0.7439305120274456,0.3483391293846723,-0.5059428486227553,0.4376017600749878,0.39296211386163044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387777778
-0.7300667108817329,-0.37698388201527694,-0.3736868402717109,-0.5059428486227553,-0.4077601766887965,-0.4042351061645911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.723478261
-0.7300667108817329,-0.5776750087765694,-0.5405530435865048,-0.5059428486227553,-0.5591157489893214,-0.5469671552740741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.462777778
-0.7300667108817329,-0.6172687233197856,-0.5579823018800573,0.22782361149348465,-0.5889762087958977,-0.575126307598387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5225
-0.7300667108817329,-0.5641594726235559,-0.535096927946784,4.351714000024913,-0.5489227138392375,-0.537354870959046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.465714286
-0.7300667108817329,-0.5917350557386251,-0.5438009479798164,1.5710358647794935,-0.5697194387929337,-0.5569666970866862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.14125
-0.7300667108817329,-0.6269960199870335,-0.5691521830647078,1.5710358647794935,-0.5963122608564329,-0.5820443861802245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.61
-0.7300667108817329,-0.4532153952811942,-0.4476475189434815,0.35619679229415235,-0.4652518281827943,-0.4584511558263327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.80125
-0.7300667108817329,-0.6259031090060272,-0.5687429743917288,0.35619679229415235,-0.5954880183018506,-0.581267105060074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.905
-0.7300667108817329,-0.4015179833255528,-0.4275599198632428,-0.19429146060972893,-0.4262631020777831,-0.4216838225557271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0572
-0.7300667108817329,-0.621737601316854,-0.565066158685628,-0.19429146060972893,-0.5923465102023572,-0.5783045852035573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.267727273
-0.7300667108817329,-0.6236667253260322,-0.5667621012969746,-0.19429146060972893,-0.5938014009748583,-0.5796765831949974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.461538462
-0.7300667108817329,-0.03083058198126476,0.06810696777790226,-1.402202041666928,-0.14670114694564312,-0.15804998270056014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.883636364
-0.7300667108817329,-0.48705285270024934,-0.48314258235522056,0.27645377774383945,-0.49077108165206884,-0.4825164431761874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.635
-0.7300667108817329,0.10877032136840714,-0.12480157860281442,-0.5294735742277656,-0.04141809352349698,-0.05876545869500441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.758846154
-0.7300667108817329,-0.6189411493761297,-0.5669742835718526,1.6566615607310589,-0.5902375052317355,-0.576315741340966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0525
-0.7300667108817329,2.6440826568017903,1.3910361710642227,-0.9608702103196224,1.870642771760913,1.7443552403051783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.431142857
-0.7300667108817329,-0.6136282796250458,-0.5422762667760499,-0.9608702103196224,-0.5862306891123069,-0.5725372146145404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.646785714
-0.7300667108817329,-0.515052376373787,-0.5033196011084435,-0.2868456479894366,-0.5118875305860122,-0.5024297769269466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.438461538
-0.7300667108817329,-0.6295046590715496,-0.5712482408229672,-0.2868456479894366,-0.5982042055101895,-0.583828536794093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.96
-0.7300667108817329,-0.37842683565923896,-0.28268186257652367,0.22730070648004014,-0.40884841152064716,-0.40526133853318835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.584375
-0.5773981568196548,1.6771248046528466,2.6085198772622284,-0.4752221790828806,1.3273515564154588,1.056652311595813,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.803636364
-0.5773981568196548,-0.4670109655645722,-0.48372153684810204,1.7360123965212881,-0.462534208193774,-0.46826260114011836,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4125
-0.5773981568196548,-0.5560151466654524,-0.5506392795815997,0.9746626969458414,-0.536833288949753,-0.5315626052451845,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635925926
-0.5773981568196548,0.4474949382219141,0.11979608552586815,-0.6944501059695606,0.3008787815874431,0.18213636605198946,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.619210526
-0.5773981568196548,0.19503639097238903,0.394265982782022,-0.6944501059695606,0.09013095201784842,0.0025871934222114305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.773611111
-0.5773981568196548,0.051693920492012435,0.07497864230859505,-0.6944501059695606,-0.02952875001246147,-0.09935834281674209,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.363611111
-0.5773981568196548,-0.23468376079792408,-0.4053656539110008,-0.19128475678242213,-0.26859165925662765,-0.3030308914210124,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088125
-0.5773981568196548,-0.629485212256941,-0.5712527875860004,-1.0274098732804573,-0.5981647710106011,-0.5838147061691793,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82
-0.5773981568196548,1.1472574470108956,0.5233895061590473,-0.6492188223065962,0.8850278688262779,0.6798092745719676,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.618125
-0.5773981568196548,-0.5618491910480481,-0.5169098758143814,-1.205459030358369,-0.5417034436925414,-0.5357117927192974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4965
-0.5773981568196548,0.5189347563682595,0.2515855276279682,-0.24958866578150354,0.3605154497978008,0.23294454973499307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913333333
-0.5773981568196548,0.6183974343656728,0.11577220024157407,0.3696615963903527,0.44354509462268504,0.3036826639186521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.325833333
-0.5773981568196548,-0.33904563590606607,-0.4541493900808154,-0.6194132365402496,-0.3557110652337308,-0.3772533272779326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040909091
-0.5773981568196548,2.6459962233592815,3.1976439634610796,-0.16056408724254748,2.1361478959427846,1.7457161737966873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1212
-0.5773981568196548,-0.3123387808931947,-0.14313867391530935,-0.16056408724254748,-0.3334166656529691,-0.3582593428264376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.341304348
-0.5773981568196548,-0.5831590104962093,-0.5153867101982926,-0.16056408724254748,-0.5594924955830329,-0.5508673914997403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.096666667
-0.5773981568196548,2.6862433508733483,1.3086457937290836,-0.5311730155214608,2.1697454685038995,1.7743400351181007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380638298
-0.5773981568196548,0.8835586409175696,0.6860120639762806,-0.0677484473561177,0.6648968744522443,0.4922660007420654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67037037
-0.5773981568196548,-0.35403664077706715,-0.3511045838739777,-0.0677484473561177,-0.3682252849845917,-0.38791496876641374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.137307692
-0.5773981568196548,-0.5928435241713182,-0.5507074810270962,-0.0677484473561177,-0.5675769524560617,-0.5577550427067677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239473684
-0.5773981568196548,-0.6187077876008259,-0.5594372660506495,0.19135098680571874,-0.5891679718157568,-0.5761497738420014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.56
-0.5773981568196548,-0.5640700172763562,-0.5344543187714391,2.530043659437027,-0.5435573492646295,-0.5372912500844429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.481428571
-0.5773981568196548,-0.5877484587438513,-0.5400680555296407,0.8319096282754455,-0.5633236839806932,-0.5541314189793758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.99875
-0.5773981568196548,-0.6261675856847049,-0.5684656218467097,0.8319096282754455,-0.5953952763468687,-0.5814552015589004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.625
-0.5773981568196548,-0.43532432584123404,-0.4350681412185697,0.16938897624104216,-0.43608277440077614,-0.4457269809057199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8025
-0.5773981568196548,-0.623569491252989,-0.5671061396998126,0.16938897624104216,-0.5932264341014136,-0.5796074300704288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.985
-0.5773981568196548,-0.4111480459197574,-0.44172460229902905,0.08415545904956041,-0.4159008531466612,-0.4285327480129961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9388
-0.5773981568196548,-0.6236278316968149,-0.566234676785135,0.08415545904956041,-0.5932751356488416,-0.57964892194517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.497142857
-0.5773981568196548,-0.6072886180626252,-0.5520093708422407,0.08415545904956041,-0.5796354555992056,-0.5680284308926712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.32
-0.5773981568196548,-0.0541667595116476,0.03931080190159814,-1.1403573561845068,-0.11789933120527037,-0.17464673259701166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.827
-0.5773981568196548,0.15908700948683427,-0.5714710322115891,-0.09794621188254785,0.060121058492786615,-0.022980099793272125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
-0.5773981568196548,-0.6214303416460372,-0.5682882980884187,0.4273118741226283,-0.5914407106957246,-0.5780860613299208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9825
-0.5773981568196548,2.5217816397279753,1.0056601143170003,-0.8982523349596226,2.0324558068461847,1.6573744402228587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.291940299
-0.5773981568196548,-0.5077753783472293,-0.5112491558381711,-0.112064647245554,-0.49656360276655037,-0.4972543570842363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.142307692
-0.5773981568196548,-0.6294463186277237,-0.5711951952542478,-0.112064647245554,-0.5981323033123158,-0.5837870449193518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9875
-0.5773981568196548,-0.35071901420483104,-0.25736245483286385,0.2759308727303947,-0.36545579032085945,-0.3855554641561349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.601764706
-0.42472960275757665,1.4537742495095525,1.37604549334409,-0.776284740573652,1.2538889810514404,0.9683685349263847,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.942727273
-0.42472960275757665,-0.44978886654714967,-0.4751948405733606,0.6549062812244228,-0.4383963819147372,-0.44991805541528573,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439375
-0.42472960275757665,-0.5572286278970323,-0.5509242100650074,0.43907723692513345,-0.5339113317471491,-0.5299681317729896,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6252
-0.42472960275757665,0.3794738700837698,0.031112988152917673,-0.504897038595866,0.29882592472507014,0.1679402174798461,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.558918919
-0.42472960275757665,0.17174299643414523,0.5565414710210619,-0.504897038595866,0.11415124073473137,0.013166304278826561,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.231944444
-0.42472960275757665,0.0533235635562175,0.35922711126127066,-0.504897038595866,0.008875260516535383,-0.0750643891349807,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.389444444
-0.42472960275757665,-0.2402922221310594,-0.3843126254800671,-0.1592568247089358,-0.25215191124528186,-0.29382852048437913,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048888889
-0.42472960275757665,-0.6295318846120018,-0.5712861305149097,-1.2763126596801224,-0.5981896012730881,-0.5838390744130749,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82
-0.42472960275757665,1.1114753081309752,-0.2657769976194555,-0.5004523459815862,0.9495820298568004,0.7133320749580542,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529375
-0.42472960275757665,-0.5776283364215086,-0.5260034018805827,-1.4507014816639217,-0.552046862874828,-0.5451673299519701,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520625
-0.42472960275757665,0.533270948097758,0.48243226475687667,-0.3033171559129438,0.435552961404156,0.2825297110149129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.363333333
-0.42472960275757665,0.6287975908183802,0.1664686080606463,0.4542414823150289,0.5204770376723961,0.3537036874637098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449166667
-0.42472960275757665,-0.33531799269462115,-0.3956189095557107,0.034087304012232554,-0.33663070748930407,-0.3646293124257425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.457272727
-0.42472960275757665,2.737812413852573,2.996257219611308,-0.3826679917031732,2.395410884201683,1.9250660537074709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7448
-0.42472960275757665,-0.3229139586773799,-0.21221764467720752,-0.3826679917031732,-0.32560340557231365,-0.35538744649316517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7208
-0.42472960275757665,-0.5684183250228508,-0.49498386888109236,-0.3826679917031732,-0.5438590768480703,-0.5383052324709738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.203333333
-0.42472960275757665,2.7905910687004556,0.7107191742981496,-0.47940541919043805,2.4423316005796813,1.9643898133430788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903617021
-0.42472960275757665,1.2176549158942171,0.8650029687126762,0.0004906568984124339,1.043976691398389,0.7924432494644731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.599642857
-0.42472960275757665,-0.295307260658937,-0.30336357202642084,0.0004906568984124339,-0.30106079357150056,-0.3348185411214962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1984
-0.42472960275757665,-0.5551167038305326,-0.5331266639657737,0.0004906568984124339,-0.5320338115560471,-0.5283946018185213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184761905
-0.42472960275757665,-0.6168019997691779,-0.5589371221170084,0.12358498739841534,-0.5868726149278273,-0.5743544270079646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.48
